provider,model,id,type,field,is_checkpoint,pred,gold,abs_err,rel_err,abs_tol,rel_tol,pass,latency_s,error
gemini,gemini-2.5-pro,bandpass_response_021,bandpass_response,resonance_hz,False,500.0,427.5,72.5,0.1695906432748538,0.0,0.05,False,19.95553708076477,
gemini,gemini-2.5-pro,bandpass_response_021,bandpass_response,bandwidth_hz,False,100.0,53.4,46.6,0.8726591760299626,0.0,0.08,False,19.95553708076477,
gemini,gemini-2.5-pro,bandpass_response_021,bandpass_response,cp_f1_3db_hz,True,450.0,401.6,48.39999999999998,0.12051792828685252,0.0,0.08,False,19.95553708076477,
gemini,gemini-2.5-pro,bandpass_response_021,bandpass_response,cp_f2_3db_hz,True,550.0,455.1,94.89999999999998,0.20852559876950114,0.0,0.08,False,19.95553708076477,
gemini,gemini-2.5-pro,bandpass_response_021,bandpass_response,cp_q_factor,True,5.0,8.0,3.0,0.375,0.25,0.12,False,19.95553708076477,
gemini,gemini-2.5-pro,bandpass_response_029,bandpass_response,resonance_hz,False,,478.0,,,0.0,0.05,False,20.874516010284424,
gemini,gemini-2.5-pro,bandpass_response_029,bandpass_response,bandwidth_hz,False,,239.0,,,0.0,0.08,False,20.874516010284424,
gemini,gemini-2.5-pro,bandpass_response_029,bandpass_response,cp_f1_3db_hz,True,,373.2,,,0.0,0.08,False,20.874516010284424,
gemini,gemini-2.5-pro,bandpass_response_029,bandpass_response,cp_f2_3db_hz,True,,612.2,,,0.0,0.08,False,20.874516010284424,
gemini,gemini-2.5-pro,bandpass_response_029,bandpass_response,cp_q_factor,True,,2.0,,,0.25,0.12,False,20.874516010284424,
gemini,gemini-2.5-pro,bandpass_response_018,bandpass_response,resonance_hz,False,,32.4,,,0.0,0.05,False,21.495073080062866,
gemini,gemini-2.5-pro,bandpass_response_018,bandpass_response,bandwidth_hz,False,,6.5,,,0.0,0.08,False,21.495073080062866,
gemini,gemini-2.5-pro,bandpass_response_018,bandpass_response,cp_f1_3db_hz,True,,29.3,,,0.0,0.08,False,21.495073080062866,
gemini,gemini-2.5-pro,bandpass_response_018,bandpass_response,cp_f2_3db_hz,True,,35.8,,,0.0,0.08,False,21.495073080062866,
gemini,gemini-2.5-pro,bandpass_response_018,bandpass_response,cp_q_factor,True,,5.0,,,0.25,0.12,False,21.495073080062866,
gemini,gemini-2.5-pro,bandpass_response_014,bandpass_response,resonance_hz,False,,574.2,,,0.0,0.05,False,21.496933221817017,
gemini,gemini-2.5-pro,bandpass_response_014,bandpass_response,bandwidth_hz,False,,114.8,,,0.0,0.08,False,21.496933221817017,
gemini,gemini-2.5-pro,bandpass_response_014,bandpass_response,cp_f1_3db_hz,True,,519.6,,,0.0,0.08,False,21.496933221817017,
gemini,gemini-2.5-pro,bandpass_response_014,bandpass_response,cp_f2_3db_hz,True,,634.5,,,0.0,0.08,False,21.496933221817017,
gemini,gemini-2.5-pro,bandpass_response_014,bandpass_response,cp_q_factor,True,,5.0,,,0.25,0.12,False,21.496933221817017,
gemini,gemini-2.5-pro,bandpass_response_010,bandpass_response,resonance_hz,False,,434.8,,,0.0,0.05,False,21.52124309539795,
gemini,gemini-2.5-pro,bandpass_response_010,bandpass_response,bandwidth_hz,False,,87.0,,,0.0,0.08,False,21.52124309539795,
gemini,gemini-2.5-pro,bandpass_response_010,bandpass_response,cp_f1_3db_hz,True,,393.5,,,0.0,0.08,False,21.52124309539795,
gemini,gemini-2.5-pro,bandpass_response_010,bandpass_response,cp_f2_3db_hz,True,,480.4,,,0.0,0.08,False,21.52124309539795,
gemini,gemini-2.5-pro,bandpass_response_010,bandpass_response,cp_q_factor,True,,5.0,,,0.25,0.12,False,21.52124309539795,
gemini,gemini-2.5-pro,bandpass_response_026,bandpass_response,resonance_hz,False,,163.4,,,0.0,0.05,False,21.584957122802734,
gemini,gemini-2.5-pro,bandpass_response_026,bandpass_response,bandwidth_hz,False,,81.7,,,0.0,0.08,False,21.584957122802734,
